Dataset,Method,DiversityWeight,Epochs,LatentDim,Heads,Temperature,NumSelected,AccuracyMean,AccuracyStd,NMIMean,NMIStd
prostate,ICL,0.35,100,512,1,0.05,150,0.5828431372549019,0.02916151709359969,0.030450937351851205,0.027509392393403175
prostate,ICL,0.35,100,512,1,0.05,100,0.5828431372549019,0.02763853991962832,0.028306200667099362,0.02509003129433892
prostate,ICL,0.6,100,512,1,0.04,300,0.5828431372549019,0.026026595985212318,0.028096586465456763,0.02455880186853846
prostate,ICL,0.25,100,512,1,0.09,150,0.5828431372549019,0.018203377085908953,0.02696989729063467,0.016783945710566475
prostate,ICL,1.0,100,512,1,0.07,250,0.5828431372549019,0.005779326530662526,0.02262131511866285,0.00398366775498335
prostate,ICL,0.35,100,512,1,0.08,250,0.5828431372549019,0.009025466980157817,0.02211416469866602,0.004573485341142244
prostate,ICL,0.6,100,512,1,0.08,300,0.5828431372549019,0.004877389397581453,0.021813870685156923,0.0025263615203539587
prostate,ICL,0.15,100,512,1,0.07,300,0.5828431372549019,0.00847628258126991,0.021319417490151975,0.004071438105316843
prostate,ICL,0.8,100,512,1,0.01,100,0.5828431372549019,0.007888959284034816,0.020031534696893987,0.003997692836042943
prostate,ICL,0.75,100,512,1,0.02,150,0.5828431372549019,0.0072542395034062195,0.019901626271180674,0.0036759051418444673
prostate,ICL,0.1,100,512,1,0.08,150,0.5823529411764705,0.0793088173182615,0.04581958898039874,0.07820638300574753
prostate,ICL,0.1,100,512,1,0.08,150,0.5823529411764705,0.0793088173182615,0.04581958898039874,0.07820638300574753
prostate,ICL,0.5,100,512,1,0.04,200,0.5823529411764705,0.01592948706791364,0.020961517097209715,0.007978570527498237
prostate,ICL,0.5,100,512,1,0.04,200,0.5823529411764705,0.01592948706791364,0.020961517097209715,0.007978570527498237
prostate,ICL,0.15,100,512,1,0.02,200,0.5823529411764705,0.004802921064280724,0.020722165194545162,0.002166538420185791
prostate,ICL,0.75,100,512,1,0.02,100,0.5823529411764705,0.004802921064280724,0.01965910255324151,0.002266534038182989
prostate,ICL,0.8,100,512,1,0.02,150,0.5823529411764705,0.004802921064280724,0.019574980623183007,0.002306219156804776
prostate,ICL,1.0,100,512,1,0.07,300,0.5818627450980391,0.004676172555965403,0.021976596587479073,0.003335933399076798
prostate,ICL,0.1,100,512,1,0.06,300,0.5818627450980391,0.00993781124152614,0.01953214736102715,0.004607621939536754
prostate,ICL,0.1,100,512,1,0.06,300,0.5818627450980391,0.00993781124152614,0.01953214736102715,0.004607621939536754
prostate,ICL,1.0,100,512,1,0.01,100,0.5818627450980391,0.004676172555965403,0.019336161610069978,0.002240668328861644
prostate,ICL,0.7,100,512,1,0.04,300,0.5813725490196078,0.03282484126035919,0.028925915068582088,0.0291454233380938
prostate,ICL,0.6,100,512,1,0.05,100,0.5813725490196078,0.03785634230648592,0.023733757931706463,0.022155052779105476
prostate,ICL,0.2,100,512,1,0.08,250,0.5813725490196078,0.02722243799395063,0.023596757911463713,0.013862349603379044
prostate,ICL,0.65,100,512,1,0.08,200,0.5813725490196078,0.016434367268862944,0.021996533558961872,0.010215510354174534
prostate,ICL,0.8,100,512,1,0.08,200,0.5813725490196078,0.020115965224199204,0.02151072084983699,0.012327657633253983
prostate,ICL,0.25,100,512,1,0.03,250,0.5813725490196078,0.004492721269564533,0.02084549125394925,0.002011446058253381
prostate,ICL,0.2,100,512,1,0.02,300,0.5813725490196078,0.004492721269564533,0.01983740823612846,0.0020458974265563533
prostate,ICL,1.0,100,512,1,0.01,50,0.5813725490196078,0.004492721269564533,0.019211148785404992,0.0021062727324385553
prostate,ICL,0.75,100,512,1,0.02,200,0.5813725490196078,0.004492721269564533,0.019104225609082724,0.0021572704858945405
prostate,ICL,0.8,100,512,1,0.07,50,0.5808823529411764,0.03249744910581809,0.030498089022715648,0.02457323895140455
prostate,ICL,0.4,100,512,1,0.09,250,0.5808823529411764,0.02338086277982707,0.022004039962268275,0.011167979364983089
prostate,ICL,0.4,100,512,1,0.03,250,0.5808823529411764,0.023788403055982205,0.021647617565867798,0.016423312683239294
prostate,ICL,1.0,100,512,1,0.08,200,0.5808823529411764,0.005256767301354691,0.0191046987537345,0.002604449949578263
prostate,ICL,0.15,100,512,1,0.01,150,0.5808823529411764,0.004245222567570763,0.019086644455064715,0.0020666494398429835
prostate,ICL,0.35,100,512,1,0.04,50,0.580392156862745,0.03446744280636656,0.029340187800864215,0.025063057976460773
prostate,ICL,0.85,100,512,1,0.08,50,0.580392156862745,0.015376850138586372,0.023457977022859157,0.008442896967489314
prostate,ICL,0.3,100,512,1,0.06,50,0.580392156862745,0.015989712186568708,0.0199278286662026,0.008696789729453565
prostate,ICL,0.15,100,512,1,0.02,150,0.580392156862745,0.004999038738816451,0.019845888287749136,0.0023450936872545375
prostate,ICL,1.0,100,512,1,0.09,250,0.580392156862745,0.011004874666982169,0.019507674887368064,0.0060479789626506535
prostate,ICL,0.55,100,512,1,0.03,200,0.580392156862745,0.009091782838721295,0.01898874175138192,0.003980422699226718
prostate,ICL,0.35,100,512,1,0.01,100,0.580392156862745,0.007964743533956835,0.01887952092472788,0.0037716015978453946
prostate,ICL,0.95,100,512,1,0.01,200,0.580392156862745,0.00588235294117645,0.018694316022280798,0.0030070663664967345
prostate,ICL,0.4,100,512,1,0.02,150,0.580392156862745,0.0039215686274509665,0.01861087683197129,0.0019471994638924795
prostate,ICL,0.95,100,512,1,0.05,250,0.5799019607843137,0.06934325576678911,0.03825699163012407,0.07475492323312237
prostate,ICL,0.25,100,512,1,0.09,100,0.5799019607843137,0.017883761124465384,0.025842683513979024,0.01532771605033651
prostate,ICL,0.2,100,512,1,0.06,100,0.5799019607843137,0.035521462773514326,0.024243294219515474,0.02005067725588555
prostate,ICL,0.15,100,512,1,0.08,300,0.5794117647058823,0.030675466366984337,0.028434862859721282,0.02771412146678831
prostate,ICL,0.85,100,512,1,0.04,50,0.5794117647058823,0.03380576401875815,0.026629683050137538,0.020319548225180405
prostate,ICL,0.45,100,512,1,0.08,50,0.5794117647058823,0.002941176470588225,0.022279460244526983,0.0020789532868145115
prostate,ICL,0.75,100,512,1,0.08,250,0.5794117647058823,0.01883271834539072,0.02159303794775654,0.010907524564169848
prostate,ICL,0.65,100,512,1,0.08,250,0.5794117647058823,0.017782703085506908,0.021315404355985487,0.010152252287849469
prostate,ICL,0.4,100,512,1,0.02,100,0.5794117647058823,0.004273430336804566,0.018238754481646614,0.00217619095819501
prostate,ICL,0.3,100,512,1,0.08,50,0.5789215686274509,0.05210625216614604,0.034865062025195244,0.04089734489890342
prostate,ICL,0.25,100,512,1,0.07,100,0.5789215686274509,0.06491906356019976,0.031924850436775114,0.08408633494487294
prostate,ICL,0.45,100,512,1,0.04,150,0.5789215686274509,0.030608810324998337,0.02661532129007837,0.028023686139465084
prostate,ICL,0.55,100,512,1,0.07,50,0.5789215686274509,0.011795303348545064,0.02540256853394306,0.01144234598515954
prostate,ICL,0.65,100,512,1,0.08,300,0.5789215686274509,0.015021130829455465,0.019842845060691353,0.006803160989811283
prostate,ICL,0.2,100,512,1,0.03,250,0.5789215686274509,0.0037652675234650054,0.01933920506172179,0.001974274793262038
prostate,ICL,0.6,100,512,1,0.02,250,0.5789215686274509,0.002136715168402283,0.01803093957244879,0.0010282515451599734
prostate,ICL,0.25,100,512,1,0.09,50,0.5784313725490196,0.061694638127655986,0.030929478410870532,0.037072836420291355
prostate,ICL,0.7,100,512,1,0.09,100,0.5784313725490196,0.026669550017128316,0.02283695137420267,0.014738971155576477
prostate,ICL,0.65,100,512,1,0.09,250,0.5784313725490196,1.1102230246251565e-16,0.01992225468143952,0.0003559920079908372
prostate,ICL,0.65,100,512,1,0.09,300,0.5784313725490196,1.1102230246251565e-16,0.019814919052451266,0.00035055669632254945
prostate,ICL,0.45,100,512,1,0.08,250,0.5784313725490196,1.1102230246251565e-16,0.019528690708482583,3.469446951953614e-18
prostate,ICL,0.45,100,512,1,0.08,300,0.5784313725490196,1.1102230246251565e-16,0.019528690708482583,3.469446951953614e-18
prostate,ICL,0.45,100,512,1,0.08,200,0.5784313725490196,1.1102230246251565e-16,0.01901337234221196,0.0005153183662706222
prostate,ICL,0.1,100,512,1,0.02,100,0.5784313725490196,1.1102230246251565e-16,0.018953193982014907,3.469446951953614e-18
prostate,ICL,0.1,100,512,1,0.02,100,0.5784313725490196,1.1102230246251565e-16,0.018953193982014907,3.469446951953614e-18
prostate,ICL,0.2,100,512,1,0.02,200,0.5784313725490196,1.1102230246251565e-16,0.018725623978978125,0.00022757000303678422
prostate,ICL,0.2,100,512,1,0.02,100,0.5784313725490196,1.1102230246251565e-16,0.018498053975941342,0.0
prostate,ICL,0.2,100,512,1,0.02,150,0.5784313725490196,1.1102230246251565e-16,0.018498053975941342,0.0
prostate,ICL,0.35,100,512,1,0.09,150,0.5784313725490196,1.1102230246251565e-16,0.018498053975941342,0.0
prostate,ICL,0.75,100,512,1,0.01,50,0.5784313725490196,1.1102230246251565e-16,0.01822598841686059,0.00030077979261637476
prostate,ICL,0.6,100,512,1,0.06,300,0.5784313725490196,0.009803921568627472,0.017954028043149384,0.004505186516171516
prostate,ICL,0.2,100,512,1,0.01,150,0.5784313725490196,1.1102230246251565e-16,0.017893463844650785,3.469446951953614e-18
prostate,ICL,0.25,100,512,1,0.01,150,0.5784313725490196,1.1102230246251565e-16,0.017893463844650785,3.469446951953614e-18
prostate,ICL,0.25,100,512,1,0.01,200,0.5784313725490196,1.1102230246251565e-16,0.017893463844650785,3.469446951953614e-18
prostate,ICL,0.1,100,512,1,0.01,250,0.5784313725490196,1.1102230246251565e-16,0.017893463844650785,3.469446951953614e-18
prostate,ICL,0.1,100,512,1,0.01,250,0.5784313725490196,1.1102230246251565e-16,0.017893463844650785,3.469446951953614e-18
prostate,ICL,0.25,100,512,1,0.01,250,0.5784313725490196,1.1102230246251565e-16,0.017893463844650785,3.469446951953614e-18
prostate,ICL,0.1,100,512,1,0.01,300,0.5784313725490196,1.1102230246251565e-16,0.017893463844650785,3.469446951953614e-18
prostate,ICL,0.1,100,512,1,0.01,300,0.5784313725490196,1.1102230246251565e-16,0.017893463844650785,3.469446951953614e-18
prostate,ICL,0.25,100,512,1,0.01,300,0.5784313725490196,1.1102230246251565e-16,0.017893463844650785,3.469446951953614e-18
prostate,ICL,0.3,100,512,1,0.01,300,0.5784313725490196,1.1102230246251565e-16,0.017893463844650785,3.469446951953614e-18
prostate,ICL,0.95,100,512,1,0.01,50,0.5784313725490196,1.1102230246251565e-16,0.017832408061093583,3.469446951953614e-18
prostate,ICL,0.95,100,512,1,0.01,100,0.5784313725490196,1.1102230246251565e-16,0.017832408061093583,3.469446951953614e-18
prostate,ICL,0.25,100,512,1,0.02,100,0.5784313725490196,1.1102230246251565e-16,0.017800776136378985,8.383918664058502e-05
prostate,ICL,0.6,100,512,1,0.02,300,0.5784313725490196,1.1102230246251565e-16,0.017776229063368905,6.880493934322042e-05
prostate,ICL,0.15,100,512,1,0.01,200,0.5784313725490196,1.1102230246251565e-16,0.01772494073870206,3.469446951953614e-18
prostate,ICL,0.15,100,512,1,0.01,250,0.5784313725490196,1.1102230246251565e-16,0.01772494073870206,3.469446951953614e-18
prostate,ICL,0.4,100,512,1,0.01,250,0.5784313725490196,1.1102230246251565e-16,0.01772494073870206,3.469446951953614e-18
prostate,ICL,0.35,100,512,1,0.01,300,0.5784313725490196,1.1102230246251565e-16,0.01772494073870206,3.469446951953614e-18
prostate,ICL,0.4,100,512,1,0.01,300,0.5784313725490196,1.1102230246251565e-16,0.01772494073870206,3.469446951953614e-18
prostate,ICL,0.55,100,512,1,0.01,300,0.5784313725490196,1.1102230246251565e-16,0.01772494073870206,3.469446951953614e-18
prostate,ICL,0.7,100,512,1,0.01,300,0.5784313725490196,1.1102230246251565e-16,0.01772494073870206,3.469446951953614e-18
prostate,ICL,0.75,100,512,1,0.02,50,0.5784313725490196,1.1102230246251565e-16,0.017691960566781885,3.469446951953614e-18
prostate,ICL,0.8,100,512,1,0.02,100,0.5784313725490196,1.1102230246251565e-16,0.017691960566781885,3.469446951953614e-18
prostate,ICL,0.8,100,512,1,0.02,50,0.5784313725490196,1.1102230246251565e-16,0.017688706512082285,1.4184095592300124e-05
prostate,ICL,0.7,100,512,1,0.01,50,0.5784313725490196,1.1102230246251565e-16,0.01765616596508631,3.237743545757501e-05
prostate,ICL,0.45,100,512,1,0.01,150,0.5784313725490196,1.1102230246251565e-16,0.01763727710002505,0.0
prostate,ICL,0.8,100,512,1,0.01,200,0.5784313725490196,1.1102230246251565e-16,0.01763727710002505,0.0
prostate,ICL,1.0,100,512,1,0.01,200,0.5784313725490196,1.1102230246251565e-16,0.01763727710002505,0.0
prostate,ICL,0.6,100,512,1,0.09,50,0.5779411764705882,0.07584428036123775,0.040164423760234824,0.051853414151799115
prostate,ICL,0.2,100,512,1,0.06,300,0.5779411764705882,0.02565463550613631,0.02452285784311401,0.02115564471368984
prostate,ICL,0.5,100,512,1,0.08,300,0.5779411764705882,0.0021367151684023077,0.019623069568796316,0.0011215176084542278
prostate,ICL,0.5,100,512,1,0.08,300,0.5779411764705882,0.0021367151684023077,0.019623069568796316,0.0011215176084542278
prostate,ICL,0.8,100,512,1,0.08,150,0.5779411764705882,0.016831651679793513,0.019213526616788996,0.010215864886231394
prostate,ICL,0.85,100,512,1,0.03,200,0.5779411764705882,0.0021367151684023073,0.017577117133748273,0.0009216613198461457
prostate,ICL,0.45,100,512,1,0.01,100,0.5779411764705882,0.0021367151684023073,0.017427864219879664,0.0009128095820295377
prostate,ICL,0.65,100,512,1,0.04,100,0.5774509803921568,0.028227804017427374,0.02934007285033769,0.02062068379556731
prostate,ICL,0.5,100,512,1,0.04,150,0.5774509803921568,0.022334874019400996,0.020170249857506223,0.012224572616105187
prostate,ICL,0.5,100,512,1,0.04,150,0.5774509803921568,0.022334874019400996,0.020170249857506223,0.012224572616105187
prostate,ICL,0.5,100,512,1,0.08,100,0.5774509803921568,0.00975477879516296,0.020010435054683546,0.004933797354933965
prostate,ICL,0.5,100,512,1,0.08,100,0.5774509803921568,0.00975477879516296,0.020010435054683546,0.004933797354933965
prostate,ICL,0.5,100,512,1,0.08,250,0.5774509803921568,0.0029411764705882587,0.01939544154214528,0.0015117023997329433
prostate,ICL,0.5,100,512,1,0.08,250,0.5774509803921568,0.0029411764705882587,0.01939544154214528,0.0015117023997329433
prostate,ICL,0.6,100,512,1,0.05,150,0.5774509803921568,0.01450847900681249,0.01808754629384165,0.009830142299492542
prostate,ICL,0.85,100,512,1,0.09,250,0.5774509803921568,0.01113511440352996,0.017599202417863124,0.0052120635364587406
prostate,ICL,0.75,100,512,1,0.08,100,0.5769607843137254,0.052087802576414405,0.03255999404892797,0.034957722534576116
prostate,ICL,0.2,100,512,1,0.06,250,0.5769607843137254,0.03211064948071041,0.026884561885053844,0.025385421564595303
prostate,ICL,0.1,100,512,1,0.09,50,0.5769607843137254,0.03579102811033689,0.026754893958357208,0.024879220010948208
prostate,ICL,0.1,100,512,1,0.09,50,0.5769607843137254,0.03579102811033689,0.026754893958357208,0.024879220010948208
prostate,ICL,0.75,100,512,1,0.04,250,0.5769607843137254,0.02131648520113618,0.022969758593403028,0.019258782503373414
prostate,ICL,0.45,100,512,1,0.04,200,0.5769607843137254,0.01942933449275137,0.019135019028060384,0.010129773981732622
prostate,ICL,0.9,100,512,1,0.06,250,0.5769607843137254,0.0035007002100700515,0.017061333810796223,0.001520179241819305
prostate,ICL,0.65,100,512,1,0.07,150,0.5764705882352941,0.03062843010159472,0.028387348705176813,0.017949780918692468
prostate,ICL,0.65,100,512,1,0.07,100,0.5764705882352941,0.019754354587852824,0.02497296614438873,0.011165879839975171
prostate,ICL,0.45,100,512,1,0.03,250,0.5764705882352941,0.02901695801362498,0.020352474191790357,0.019315388926437107
prostate,ICL,0.1,100,512,1,0.02,200,0.5764705882352941,0.003921568627451011,0.017993062404286664,0.0019202631554564888
prostate,ICL,0.1,100,512,1,0.02,200,0.5764705882352941,0.003921568627451011,0.017993062404286664,0.0019202631554564888
prostate,ICL,0.95,100,512,1,0.03,200,0.5764705882352941,0.003921568627451011,0.016969648565034183,0.001515824044027513
prostate,ICL,0.65,100,512,1,0.07,200,0.5759803921568627,0.03666653559796223,0.0327106170452233,0.02554822685141437
prostate,ICL,0.45,100,512,1,0.07,100,0.5759803921568627,0.04978568061820039,0.0311315572439329,0.04936642385271518
prostate,ICL,0.6,100,512,1,0.04,100,0.5759803921568627,0.039322770462120384,0.031029805572878027,0.0314745756504663
prostate,ICL,0.95,100,512,1,0.07,50,0.5759803921568627,0.045445697471654244,0.03101980295536479,0.023026462041986363
prostate,ICL,0.5,100,512,1,0.06,200,0.5759803921568627,0.038207003108137017,0.02891361905549298,0.025076749706312015
prostate,ICL,0.5,100,512,1,0.06,200,0.5759803921568627,0.038207003108137017,0.02891361905549298,0.025076749706312015
prostate,ICL,0.8,100,512,1,0.06,300,0.5759803921568627,0.029716557972995435,0.02623308535499193,0.028388270326173477
prostate,ICL,0.1,100,512,1,0.08,300,0.5759803921568627,0.020062139146746177,0.024235528636952285,0.0195917599694788
prostate,ICL,0.1,100,512,1,0.08,300,0.5759803921568627,0.020062139146746177,0.024235528636952285,0.0195917599694788
prostate,ICL,0.55,100,512,1,0.09,200,0.5759803921568627,0.024386946987907346,0.019525854174826256,0.010863397045533523
prostate,ICL,0.7,100,512,1,0.03,250,0.5759803921568627,0.011548253911166418,0.017006384928221468,0.005116844271450246
prostate,ICL,0.7,100,512,1,0.03,150,0.5759803921568627,0.006102891959798423,0.016895867885673578,0.0025735158482583175
prostate,ICL,0.4,100,512,1,0.01,200,0.5759803921568627,0.0042452225675708105,0.016655960428305867,0.001851528209896945
prostate,ICL,0.1,100,512,1,0.08,250,0.5754901960784313,0.03922793926224029,0.02952704014591511,0.027648605011390114
prostate,ICL,0.1,100,512,1,0.08,250,0.5754901960784313,0.03922793926224029,0.02952704014591511,0.027648605011390114
prostate,ICL,0.15,100,512,1,0.09,200,0.5754901960784313,0.024627169974667594,0.021814045362317784,0.016803032434455332
prostate,ICL,1.0,100,512,1,0.08,150,0.5754901960784313,0.021501678626922843,0.019279980656143773,0.012947403178930986
prostate,ICL,0.45,100,512,1,0.04,300,0.5754901960784313,0.018627450980392143,0.01840591882810434,0.009697855930456453
prostate,ICL,0.35,100,512,1,0.09,200,0.5754901960784313,0.01389945772427238,0.01810975915169519,0.006938228001784989
prostate,ICL,0.1,100,512,1,0.02,150,0.5754901960784313,0.004492721269564584,0.017512996615422542,0.002199937816028528
prostate,ICL,0.1,100,512,1,0.02,150,0.5754901960784313,0.004492721269564584,0.017512996615422542,0.002199937816028528
